year	text	genre	author	location	winning
2011	They kissed with the fury and suction of a dart that was shot onto the back of the bus driver’s fat bald head by the red-headed kid that was too big for his age …	Odious Outliers	D. Drake Daggett	Omro, WI	Entry
2011	Awakened by a howling wind snapping branches against her new but poorly installed storm windows, Stella heard another sound she found puzzling so, grabbing her trusty Colt Python, she snuck stealthily downstairs to find an oddly-dressed gnome-like man methodically dropping breath mints onto her freshlywaxed kitchen floor.	Odious Outliers	Ann Hammack	Pittsboro, NC	Entry
2011	“You’re not in Kansas anymore, people!” the gruff Marine Captain bellowed as I wheeled myself along the tarmac of Planet Cliché, the only place in the Galaxy where you could mine Unobtainium, undergo the powerful Eywa ritual with a blue eight-foot-tall alien Princess, and discover a hunter-gatherer people who despite decades of human contact still hadn’t developed the wheel, the composite bow, or toilet paper.	Odious Outliers	Bridget Parmenter	Katy, TX	Entry
2011	Urgh the howler monkey was sort of the leader of his troop, though not old enough to be a silverback and not having fathered more than a couple of sons, but he did know where the good berries were and how to avoid the leopards, anacondas, and especially the hairless apes, the ones who crashed through the forest only to stand behind a tree and breathe noisily, and watch them and sometimes leave bunches of those disgusting bananas.	Odious Outliers	David S. Nelson	Falls Church, VA	Entry
2010	For the first month of Ricardo and Felicity’s affair, they greeted one another at every stolen rendezvous with a kiss—a lengthy, ravenous kiss, Ricardo lapping and sucking at Felicity’s mouth as if she were a giant cage-mounted water bottle and he were the world’s thirstiest gerbil.	N/A	Molly Ringle	Seattle, WA	Winner
2010	Through the verdant plains of North Umbria walked Waylon Ogglethorpe and, as he walked, the clouds whispered his name, the birds of the air sang his praises, and the beasts of the fields from smallest to greatest said, “There goes the most noble among men”—in other words, a typical stroll for a schizophrenic ventriloquist with delusions of grandeur.	N/A	Tom Wallace	Columbia, SC	Runner Up
2010	The blazing equatorial sun beat down on Simon’s head and shoulders as he dug feverishly in the hot sand with the ivory shoe-horn his mother had given him before the homecoming game with Taft, when the field was so wet that he’d lost his low-tops seven times in the cold sucking mud.	Adventure	Adam McDonough	Reedsburgh, WI	Winner
2010	When Hru-Kar, the alpha-ranking male of the silver-backed gorilla tribe finished unleashing simian hell on Lt. Cavendish, the once handsome young soldier from Her Majesty’s 47th Regiment resembled nothing so much as a crumpled up piece of khaki-colored construction paper that had been dipped in La Victoria chunky salsa.	Adventure	Greg Homer	Placerville, CA	Runner Up
2010	“Please Mr. Fox, don’t take your magic back to the forest, it is needed here in Twigsville!” pleaded little Isabel, but Mr. Fox was unconcerned as he smugly loped back into the woods without answering a word knowing well that his magic was only going to be used to make sure his forest would be annexed into the neighboring community of Leaftown where the property values were much higher.	Children's Literature	Pete Watkins	Broken Arrow, OK	Winner
2010	She walked into my office wearing a body that would make a man write bad checks, but in this paperless age you would first have to obtain her ABA Routing Transit Number and Account Number and then disable your own Overdraft Protection in order to do so.	Crime & Detective	Steve Lynch	San Marcos, CA	Winner
2010	As Holmes, who had a nose for danger, quietly fingered the bloody knife and eyed the various body parts strewn along the dark, deserted highway, he placed his ear to the ground and, with his heart in his throat, silently mouthed to his companion, “Arm yourself, Watson, there is an evil hand afoot ahead.”	Crime & Detective	Dennis Pearce	Lexington, KY	Runner Up
2010	The wood nymph fairies blissfully pranced in the morning light past the glistening dewdrops on the meadow thistles by the Old Mill, ignorant of the daily slaughter that occurred just behind its lichen-encrusted walls, twin 20-ton mill stones savagely ripping apart the husks of wheat seed, gleefully smearing the starchy entrails across their dour granite faces in unspeakable botanical horror and carnage—but that’s not our story; ours is about fairies!	Fantasy	Rick Cheeseman	Waconia, MN	Winner
2010	In Southwestern Germany just east of the Luxemburg border and north of France where history pitted various related Hapsburg Royals against each other and the Archbishops of Trier, the Abbots of St. Maximin, various members of the nobility, and mobs of axe-bearing villagers, there stands a ruin whose building stones mostly were carted off to build other buildings.	Historical Fiction	Mary Ann R Unger	Ewing, NJ	Winner
2010	The band of pre-humans departed the cave in search of solace from the omnipresent dangers found there knowing that it meant survival of their kind, though they probably didn’t understand it intellectually since their brains were so small and undeveloped but fundamentally they understood that they didn’t like big animals that ate them.	Historical Fiction	Mike Mayfield	Austin, TX	Dishonorable Mention
2010	The dark, drafty old house was lopsided and decrepit, leaning in on itself, the way an aging possum carrying a very heavy, overcooked drumstick in his mouth might list to one side if he were also favoring a torn Achilles tendon, assuming possums have them.	Purple Prose	Scott Davis Jones	Valley Village, CA	Winner
2010	The wind whispering through the pine trees and the sun reflecting off the surface of Lake Tahoe like a scattering of diamonds was an idyllic setting, while to the south the same sun struggled to penetrate a sky choked with farm dust and car exhaust over Bakersfield, a town spread over the lower San Joaquin Valley like a brown stain on a wino’s trousers, which is where, unfortunately, this story takes place.	Purple Prose	Dennis Doberneck	Paso Robles, CA	Runner Up
2010	Elaine was a big woman, and in her tiny Smart car, stakeouts were always hard for her, especially in the August sun where the humidity made her massive thighs, under her lightweight cotton dress, stick together like two walruses in heat.	Purple Prose	Derek Renfro	Ringgold, GA	Dishonorable Mention
2010	The Zinfandel poured pinkly from the bottle, like a stream of urine seven hours after eating a bowl of borscht.	Purple Prose	Alf Seegert	Salt Lake City, UT	Dishonorable Mention
2010	“Trent, I love you,” Fiona murmered, and her nostrils flared at the faint trace of her lover’s masculine scent, sending her heart racing and her mind dreaming of the life they would live together, alternating sumptuous world cruises with long, romantic interludes in the mansion on his private island, alone together except for the maids, the cook, the butler, and Dirk and Rafael, the hard-bodied pool boys.	Romance	Paul Chafe	Toronto, ON	Winner
2010	Cynthia had washed her hands of Philip McIntyre—not like you wash your hands in a public restroom when everyone is watching you to see if you washed your hands but like washing your hands after you have been working in the garden and there is dirt under your fingernails—dirt like Philip McIntyre.	Romance	Jonathan Blay	Bedford, Canada	Runner Up
2010	Cynthia had washed her hands of Philip McIntyre—not like you wash your hands in a public restroom when everyone is watching you to see if you washed your hands but like washing your hands after you have been working in the garden and there is dirt under your fingernails—dirt like Philip McIntyre.	Romance	Linda Boatright	Omaha, NE	Dishonorable Mention
2010	Bleen and Golxxm squelched their way romantically along the slough beach beneath the three Sommodian moons, their eye stalks occasionally touching, and tenderly belched sweet nothings like, “I don’t think I’ve ever had such a charming evening,” and, “Say, would you like to gnaw that hunk of suppurating tissue off my dorsal appendage—it really itches.”	Science Fiction	Greg Homer	Placerville, CA	Winner
2010	It was a risky production unlike any mounted prior on the Met stage, the orchestra first imitating the perpetually beating heart of a man walled-in while in pursuit of wine, and then a soprano singing the plaintive aria of a barely alive woman stuffed up a chimney as her ancestral home was destroyed; however, it certainly was Opera Poe.	Vile Puns	Amy Torchinsky	Greensboro, NC	Winner
2010	As Jeffrey Hicks, the event safety coordinator for the Renaissance Festival finished posting the revised standards for weaponry, he thought of the day an unleashed dog wandered onto the jousting field, causing the rider from Indianapolis to stop short, impaling himself on the butt of his spear, and the following day’s newspaper headline which read: “Stray Injures Indy Knight, Hicks Changing Lances.”	Vile Puns	Brad Taylor	Iowa City, IA	Runner Up
2010	Wearing his new slacks from L.L. Bean, and entering the pen to feed his three big dogs their usual three cans of dog food, some of which ended up on his new pants, Kevin then left the house to attend a revival screening of Serpico with Alpo chinos.	Vile Puns	Greg Homer	Placerville, CA	Dishonorable Mention
2010	He walked into the bar and bristled when all eyes fell upon him —perhaps because his build was so short and so wide, or maybe it was the odor that lingered about him from so many days and nights spent in the wilds, but it may just have been because no one had ever seen a porcupine in a bar before.	Western	Linda Boatright	Omaha, NB	Winner
2010	His chest glistened like a pumpkin seed, either one fresh out of the pumpkin but with all the orange strands of pumpkin flesh removed, or one straight out of the oven after being coated in just the right amount of oil and then baked; the point is that it was smooth, fairly shiny, and that color.	Odious Outliers	Jesse Kolman	Phoenix, AZ	Entry
2010	The life-saving salve had not arrived to help Dr. Sybil Carter dress the mutant killer bee wounds because landslides blocked roads, the rivers were jammed by earthquake debris, and even the jungle foot paths were clogged with dead bees and their victims, yet without the medicinal unguent, many more would die, so reluctantly giving in to her promise never again to speak to her aviator ex-boyfriend, she picked up the radio and begged him to fly in the ointment.	Odious Outliers	David K. Lynch	Topanga, CA	Entry
2010	Faintly silhouetted against the shadowy murk of a nameless Devonian sea, the Megalodont shark was unaware of trilobites foraging in the primordial ooze not far below, trilobites that unlike the shark’s cartilaginous being would become part of the fossil record of an ancient seabed that would in time heave up, dry out and go through the crusher at the Marulan Cement Works somewhere north of Sydney, Australia.	Odious Outliers	John Mackesy	Victoria, Australia	Entry
2010	Leaning back comfortably in a plush old chair, feet up, fingers laced behind his head, Tom Chambers inventoried his life and with a satisfied grin mused, “Ah, marlin fishing off the coast of Majorca, a bronze star for that rescue mission in Jamir, the unmatched fragrance of pastries fresh out of the oven at Café Legrande, two sons who would make any father proud … I’ve never done any of that.”	Odious Outliers	Ernie Santilli	Drexel Hill, PA	Entry
2010	Living next door to the Lesters for nearly twelve years now, Mrs. Nestor, fully aware of her husband’s fondness for pulchritudinous posteriors, was unable to deter Chester Nestor’s constant quest for Mr. Lester’s sister Hester’s monster keister.	Odious Outliers	Jeff Flegel	Racine, WI	Entry
2010	As Ethel arranged the list of company phone numbers under her clear plastic desk cover, perfectly aligning the lower right corner of the list with the lower right corner of the plastic, then swiveled her chair to file one more inter-office memorandum on trimming the budget, she considered how different her life might have been if her parents had named her Tiffany.	Odious Outliers	Judy Fischer	Prospect, KY	Entry
2010	As the under-appreciated autumn evening faded into yet another soft black velvet fall night, all creatures large and small had settled in except for one, Loupy, the Schipperke, whose job was to keep Anatoly, the night watchman, informed of all things pertaining to the property with her signature uninterrupted warning barks which at this very moment would not subside until her master explained, “We don’t know anyone named Timmy and we don’t have a well.”	Odious Outliers	Karen Arutunoff	Tulsa, OK	Entry
2010	“You ask me, ‘Why did you do it, Charlie, I could’ve been a contender?’—I’ll tell you why: you worked your fights in too close, taking blow after unnecessary blow; I knew you were going to end up punch drunk and need money for a nurse, and you were never a contender, you were only a referee.”	Odious Outliers	Charles Alworth	Port Aransas, TX	Entry
2010	After launching the last brown lump of chewing tobacco from his bulbous and stained lower lip to its new landing on the Main Street pavement below, Billy Bob couldn’t believe that what lay before him, was a spitting image of George Washington.	Odious Outliers	Heidi Vazquez	Bellevue, NE	Entry
2010	Oneida Revere picked at her meal and stared dully across the table at the charismatic charlatan who had seduced her with the illusion of love and tarnished her family’s sterling reputation; she was wise to his bent mind games and though it felt like a knife through her heart, she knew it was time to stick a fork in it and call it done – her days of spooning with Uri Geller were over.	Odious Outliers	Terri Daniel & Craig Rieger	Seattle, WA & Concord, CA	Entry
2009	Folks say that if you listen real close at the height of the full moon, when the wind is blowin’ off Nantucket Sound from the nor’east and the dogs are howlin’ for no earthly reason, you can hear the awful screams of the crew of the “Ellie May,” a sturdy whaler captained by John McTavish; for it was on just such a night when the rum was flowin’ and, Davey Jones be damned, big John brought his men on deck for the first of several screaming contests.	N/A	David McKenzie	Federal Way, WA	Winner
2009	The wind dry-shaved the cracked earth like a dull razor – the double edge kind from the plastic bag that you shouldn’t use more than twice, but you do; but Trevor Earp had to face it as he started the second morning of his hopeless search for Drover, the Irish Wolfhound he had found as a pup near death from a fight with a prairie dog and nursed back to health, stolen by a traveling circus so that the monkey would have something to ride.	N/A	Warren Blair	Ashburn, VA	Runner Up
2009	Fleur looked down her nose at Guilliame, something she was accomplished at, being six foot three in her stocking feet, and having one of those long French noses, not pert like Bridget Bardot’s, but more like the one that Charles De Gaulle had when he was still alive and President of France and he wore that cap that was shaped like a little hatbox with a bill in the front to offset his nose, but it didn’t work.	N/A	Marguerite Ahl	Prescott Valley, AZ	Special Award
2009	How best to pluck the exquisite Toothpick of Ramses from between a pair of acrimonious vipers before the demonic Guards of Nicobar returned should have held Indy’s full attention, but in the back of his mind he still wondered why all the others who had agreed to take part in his wife’s holiday scavenger hunt had been assigned to find stuff like a Phillips screwdriver or blue masking tape.	Adventure	Joe Wyatt	Amarillo, TX	Winner
2009	In a flurry of flame and fur, fangs and wicker, thus ended the world’s first and only hot air baboon ride.	Adventure	Tony Alfieri	Los Angeles, CA	Runner Up
2009	Karen Buffalo, sensing that her 1894 Brassic & Middon .45 calibre revolvers, mounted with mother-of-pearl grips and clasped by ivory buttons carved in the shape of elephants at play, were no match for “Duke” Bunton’s double-barreled shotgun, muttered under her breath “Darn that Parisian gunsmith in the Fourteenth Arrondisement!”	Adventure	Mark A. Gray	Wokingham, UK	Dishonorable Mention
2009	She walked into my office on legs as long as one of those long-legged birds that you see in Florida – the pink ones, not the white ones – except that she was standing on both of them, not just one of them, like those birds, the pink ones, and she wasn’t wearing pink, but I knew right away that she was trouble, which those birds usually aren’t.	Detective	Eric Rice	Sun Prairie, WI	Winner
2009	The dame sauntered silently into Rocco’s office, but she didn’t need to speak; the blood-soaked gown hugging her ample curves said it all: “I am a shipping heiress whose second husband was just murdered by Albanian assassins trying to blackmail me for my rare opal collection,” or maybe, “Do you know a good dry cleaner?”	Detective	Tony Alfieri	Los Angeles, CA	Runner Up
2009	The appearance of a thin red beam of light under my office door and the sound of one, then two pair of feet meant my demise was near, that my journey from gum-shoe detective to international agent had gone horribly wrong, until I realized it was my secretary teasing her cat with a laser pointer.	Detective	Steve Lynch	San Marcos, CA	Dishonorable Mention
2009	After quickly scrutinizing the two dangerously buff men coming toward her in the dark and wondering whether she could take them both out, P.I. Velma Plusch mentally inventoried her arsenal – two pistols, two stiletto-clad feet, two leather-gloved hands, two each eyes, ears, lips, and breasts – and decided that she could.	Detective	Donna Kain	Greenville, NC	Dishonorable Mention
2009	Detective Pierson mentally reviewed the group of suspects milling around the recent crime scene – two young siblings eating gingerbread, a young girl in a red hoodie, a beautiful girl with narcolepsy, and seven little people with the profession of miners – then gave his statement of “It’s a grim tale” to the press.	Detective	Shannon Gray	Wichita, KS	Dishonorable Mention
2009	Darnell knew he was getting hung out to dry when the D.A. made him come clean by airing other people’s dirty laundry; the plea deal was a new wrinkle and there were still issues to iron out, but he hoped it would all come out in the wash – otherwise he had folded like a cheap suit for nothing.	Detective	Lynn Lamousin	Baton Rouge, LA	Dishonorable Mention
2009	I entered the bedroom again, looking for anything the killer might have missed in his obvious attempt to clean the crime scene, when it hit me, the victim hadn’t been eating just any potato salad, it was German potato salad, the kind usually served warm, with bacon and although most people prefer the traditional American potato salad, it was clear that this victim didn’t, oh no, he didn’t prefer it at all.	Detective	Lisa Lindquist-Perez	Daytona Beach, FL	Dishonorable Mention
2009	It was a quarter ‘til eight in the ninth precinct when I got the call of a possible two-eleven at a nearby Seven-Eleven that turned out to be just a four-fifteen – that is until my number two from the ninth discovered the one-eight-seven under the Tenth Street Bridge, some two-bit mob soldier with a blossom of five .357’s right in the ten-ring.	Detective	Jeff Riley	Fort Worth, TX	Dishonorable Mention
2009	A quest is not to be undertaken lightly – or at all! – pondered Hlothgar, Thrag of the Western Boglands, son of Glothar, nephew of Garthol, known far and wide as Skull Dunker, as he wielded his chesty stallion Hralgoth through the ever-darkening Thlargwood, beyond which, if he survived its horrors and if Hroglath the royal spittle reader spoke true, his destiny awaited – all this though his years numbered but fourteen.	Fantasy	Stuart Greenman	Seattle, WA	Winner
2009	Towards the dragon’s lair the fellowship marched – a noble human prince, a fair elf, a surly dwarf, and a disheveled copyright attorney who was frantically trying to find a way to differentiate this story from Lord of the Rings.	Fantasy	Andrew Manoske	Foster City, CA	Runner Up
2009	The Cunard “Carinthia” glided through the starry waters of the Bering Sea, 843 passengers aboard, including Harriet Dobbs, resignedly single for over a decade, while a nautical mile due west slunk the K-18 submarine, under the command of lonely Ukrainian Captain First Rank Nikolai Shevchenko: ships that passed in the night (although the second technically a boat).	Historical Fiction	Dr. Sarah Cockram	Edinburgh, UK	Winner
2009	On a fine summer morning during the days of the Puritans, the prison door in the small New England town of B----n opened to release a convicted adulteress, the Scarlet Letter A embroidered on her dress, along with the Scarlet Letters B through J, a veritable McGuffey’s Reader of Scarlet Letters, one for each little tyke waiting for her at the gate.	Historical Fiction	Joseph Aspler	Kirkland, QC, Canada	Runner Up
2009	The gutters of Manhattan teemed with the brackish slurry indicative of a significant though not incapacitating snowstorm three days prior, making it seem that God had tripped over Hoboken and spilled his smog-flavored slurpie all over the damn place.	Purple Prose	Eric Stoveken	Allentown, PA	Winner
2009	Warily – as if his hands were a green-bean casserole in a non-tempered glass dish that had just come out of the freezer, and the patient was an oven that had been preheating for a good 75 minutes at 450F – the surgeon slowly reached into the incision and groped for the bullet fragment in the pancreas...	Purple Prose	Christin Keck	Akron, OH	Runner Up
2009	Melinda woke up suddenly to the sound of her trailer being pounded with wind and hail, and she couldn’t help thinking that if she had only put her prized hog up for adoption last May, none of this would be happening, no one would have gotten hurt, and she wouldn’t be left with only nine toes...	Purple Prose	Rick Cheeseman	Waconia, MN	Dishonorable Mention
2009	Without warning, their darting tongues entwined, like a couple of nightcrawlers fresh from the baitshop – their moist, twisting bodies finally snapping apart, not unlike an old man’s muddy galosh being yanked away from his patent leather shoe.	Purple Prose	Matt Dennison	Erie, PA	Dishonorable Mention
2009	She expected a beautiful morning after the previous night’s hard rain but instead stepped out her door to a horrible vision of drowned earthworms covering the walkway – their bodies curled and swirled like limp confetti after a party crashed by firefighters.	Purple Prose	Rita Hammett	Boca Raton, FL	Dishonorable Mention
2009	The first time I saw her she took my breath away with her long blonde hair that flowed over her shoulders like cheese sauce on a bed of nachos, making my stomach grumble as she stepped into the room, her red knit dress locking in curves better than a Ferrari at a Grand Prix.	Purple Prose	Harol Hoffman-Meisner	Greensboro, NC	Dishonorable Mention
2009	He slowly ran his fingers through her long black hair, which wasn’t really black because she used Preference by L’Oreal to color it (because “she was worth it”); her carrot-colored roots were starting to show, and it reminded him of the time he’d covered his car’s check engine light with black electrical tape, but a faint orange glow still shone around the edges.	Purple Prose	Lisa Mileusnich	Willoughby, OH	Dishonorable Mention
2009	Their relationship hit a bump in the road, not the low, graceful kind of bump, reminiscent of a child’s choo choo train-themed roller coaster, rather the kind of tall, narrow speed-bump that, if a school bus ran over it, would cause even a fat kid to fly up and bang his head on the ceiling.	Romance	Ada Marie Finkel	Boston, MA	Winner
2009	It was a dark and stormy night, well, not pitch dark so much a plumby, you know, that time of night where it turns into that kind of eggplant color, which I hate – eggplant not the time of night – and it wasn’t stormy so much as drizzly, like a cold that’s not so bad but really annoying, where you sound a little plugged up and all your mucus just sort of hovers at the edge of your nostrils or drips down the back of your throat, it was like that.	Romance	Harol Hoffman-Meisner	Greensboro, NC	Runner Up
2009	The first time I saw her she took my breath away with her long blonde hair that flowed over her shoulders like cheese sauce on a bed of nachos, making my stomach grumble as she stepped into the room, her red knit dress locking in curves better than a Ferrari at a Grand Prix.	Romance	Kathryn Minicozzi	Bronx, NY	Dishonorable Mention
2009	The golden, starry wonders of the dark universe unfurled before the brave interstellar vessel “Argus” like a black flag of victory with a whole bunch of holes in it as the mysterious mission buoyantly commenced that would one day resolve critical questions about space, time, and the appropriate ratio of nuts to chips in a perfect chocolate chip cookie.	Science Fiction	Robert Friedman	Skillman, NJ	Winner
2009	George scratched his head in abject puzzlement as he tried to figure out where he’d parked the rocket this time in the 100-acre parking lot of Nallmart 75B, but then he remembered that a ship-boy had taken his DNA key – but which one, the kelly-toned humanoid or the atmosphere-of-Rylak-hued android; scanning the horizon, he at last turned to Babs and asked “how green was my valet”?	Science Fiction	Harol Hoffman-Meisner	Greensboro, NC	Runner Up
2009	Oliver Smith, spy on Her Majesty’s service – not that she knew about it, because that tended to spoil the whole secrecy thing and really, who’d want an un-secret spy, anyway? Not to mention that any spy worth his salt would kill anybody who knew his identity … so I wouldn’t go around mentioning that I read this if I were you – looked both ways before crossing the street.	Spy Fiction	Rafaela Canetti	Rio de Janeiro, Brazil	Winner
2009	The serrated butter knife tossed capriciously onto the 38th Street sidewalk amid the detritus of Salem cigarette butts and a Mentos box was devoid of zero trans fat margarine, but glinted invitingly in the sunlight nonetheless, poised for the opportunity to be repurposed to cut up a Snuggie, and Vladimir took it.	Spy Fiction	Amy E. Gross	Fair Lawn, NJ	Runner Up
2009	Using her flint knife to gut the two amphibians, Kreega the Neanderthal woman created the first pair of open-toad sandals.	Vile Puns	Greg Homer	Placerville, CA	Winner
2009	Medusa stared at the two creatures approaching her across the Piazza and, recognizing them as Spanish Gorgons, greeted them, “Gorgons, Hola!”	Vile Puns	Eric Davies	Dunedin, New Zealand	Runner Up
2009	Eyeing the towering stacks of food colouring that formed the secret to his billion-dollar batik textile empire, grumpy Old Man Griffington admitted that dye mounds are a churl’s best friend.	Vile Puns	Janine Beacham	Busselton, WA	Dishonorable Mention
2009	He was the desert nightmare whose name no one dared breathe, this deadly gun-slinger Garth Tedder, whose face struck terror in the hearts of man and beast, its macabre, round, maroon cheeks almost exactly like the pickled beets that farmers’ wives force-fed their horrified families.	Western	Brett Hawkins	Burleson, TX	Winner
2009	There stood Tex Omaha, fillin’ his canteen with his last bottle of Fiji water – a case of which, oddly, he’d got off an Irishman travelin’ west on the railroad – ‘cause it’s good water, better than the dirt-brown stuff at the waterhole that tastes like a rusty nail, worth the two buffalo hides he traded for it, and it’ll keep him cool, calm and well-hydrated while he’s huntin’ down that dirty, no-good Scots-English cattle rustler, Angus “Shorthorn” Hereford.	Western	Eric Davies	Dunedin, New Zealand	Runner Up
2009	His chest glistened like a pumpkin seed … smooth, fairly shiny, and that color.	Odious Outliers	Jesse Kolman	Phoenix, AZ	Entry
2009	The life-saving salve had not arrived to dress the mutant killer-bee wounds … she begged her ex-boyfriend to fly in the ointment.	Odious Outliers	David K. Lynch	Topanga, CA	Entry
2009	Faintly silhouetted against the shadowy murk of a nameless Devonian sea … destined for the crusher at the Marulan Cement Works.	Odious Outliers	John Mackesy	Victoria, Australia	Entry
2009	Leaning back comfortably, Tom Chambers mused, “Ah, marlin fishing off Majorca … pastries at Café Legrande … two proud sons … I’ve never done any of that.”	Odious Outliers	Ernie Santilli	Drexel Hill, PA	Entry
2009	Mrs. Nestor could not deter Chester’s constant quest for Mr. Lester’s sister Hester’s monster keister.	Odious Outliers	Jeff Flegel	Racine, WI	Entry
2009	As Ethel aligned the company phone list perfectly under her clear desk cover … she considered how different life might have been if her parents had named her Tiffany.	Odious Outliers	Judy Fischer	Prospect, KY	Entry
2009	Loupy the Schipperke barked incessantly until her master explained, “We don’t know anyone named Timmy and we don’t have a well.”	Odious Outliers	Karen Arutunoff	Tulsa, OK	Entry
2009	“You were never a contender, you were only a referee,” he said.	Odious Outliers	Charles Alworth	Port Aransas, TX	Entry
2009	After spitting his chewing tobacco onto Main Street, Billy Bob saw a perfect likeness of George Washington.	Odious Outliers	Heidi Vazquez	Bellevue, NE	Entry
2009	Oneida Revere knew it was time to stick a fork in it—her days of spooning with Uri Geller were over.	Odious Outliers	Terri Daniel & Craig Rieger	Seattle, WA / Concord, CA	Entry
2008	Theirs was a New York love, a checkered taxi ride burning rubber, and like the city their passion was open 24/7, steam rising from their bodies like slick streets exhaling warm, moist, white breath through manhole covers stamped “Forged by DeLaney Bros., Piscataway, N.J.”	N/A	Garrison Spik	Washington, DC	Winner
2008	“Hmm …” thought Abigail as she gazed languidly from the veranda past the bright white patio to the cerulean sea beyond, where dolphins played and seagulls sang, and where the sunlight sparkled off the myriad sequins on the flyfish’s bow ties, “time to get my meds checked.”	N/A	Andrew Bowers		Runner Up
2008	Leopold looked up at the arrow piercing the skin of the dirigible with a sort of wondrous dismay – the wheezy shriek was just the sort of sound he always imagined a baby moose being beaten with a pair of accordions might make.	Adventure	Shannon Wedge	New Hampshire	Winner
2008	“Die, commie pigs!” grunted Sergeant “Rocky” Steele through his cigar stub as he machine‑gunned the North Korean farm animals.	Adventure	Dave Ranson	Calgary, Alberta	Runner Up
2008	Karen Buffalo, sensing that her 1894 Brassic & Middon .45 calibre revolvers were no match for “Duke” Bunton’s double‑barreled shotgun, muttered under her breath, “Darn that Parisian gunsmith in the Fourteenth Arrondissement!”	Adventure	Mark A. Gray	Wokingham, UK	Dishonorable Mention
2008	Joanne watched her fellow passengers – a wizened man reading about alchemy; an oversized bearded man‑child; a haunted, bespectacled young man with a scar; and a gaggle of private‑school children who chatted ceaselessly – there was a story here, she decided.	Children's Literature	Tim Ellis	Haslemere, UK	Winner
2008	Dorothy had reasons to be nervous: a young girl alone in a strange land, traveling with three weird, insecure males badly in need of psychiatric help; she tucked her feet under her skirt to keep the night’s chill away and checked that the gun was secured in her yet‑to‑develop bosom.	Children's Literature	Domingo Pestano	Caracas, Venezuela	Runner Up
2008	I’m convinced that the Doc is dealing drugs to most of the mining crew because they either can’t stay awake, constantly sneeze, grin like maniacs, or won’t look you straight in the eye … and they wonder why a dwarf gets grumpy!	Children's Literature	Neil Prowd	Charnwood, ACT, Australia	Dishonorable Mention
2008	Mike Hummer had been a private detective so long he could remember Preparation A, his hair reminded everyone of a rat who’d bitten an electrical cord, but he could still run faster than greased owl snot when on a bad guy’s trail.	Detective	Robert B. Robeson	Lincoln, NE	Winner
2008	The hardened detective glanced at his rookie partner and mused that whoever coined the term “white as a sheet” had never envisioned Hazelnut 500‑count Egyptian cotton linens complimented by matching shams – nor the dismembered body of its current occupant.	Detective	Russ Winter	Janesville, MN	Runner Up
2008	“Toads of glory, slugs of joy,” sang Groin the dwarf as he trotted jovially down the path before a great dragon ate him because the author knew the story was a train wreck after he typed the first few words.	Fantasy	Alex Hall	Greeley, CO	Winner
2008	As she watched the small form swing from the crystal chandelier – hands on hips, sniffing the air and squeaking – Madame de Pompomme realized bringing back her long‑lost sister, raised by bats, was a mistake.	Historical Fiction	Simon Terry	Crawley, West Sussex, UK	Winner
2008	Our tale takes place a century before Alboin, who would conquer Italy and be killed by his wife (quite rightfully, since he made a drinking cup of her father’s skull)…	Historical Fiction	Edo Steinberg	Beer‑Sheva, Israel	Runner Up
2008	The mongrel dog began to lick her cheek with his sopping wet tongue, a miniature pink fleshy cape oozing salivary gratitude; after all, she had rescued him from the one‑eyed dogcatcher whose own tongue was coarse and lethargic, like a slug in a sandpaper trenchcoat.	Purple Prose	Christopher Wey	Pittsburgh, PA	Winner
2008	The crepuscularities of earth and sky shrank apart as the roseate effulgence of dawn burst forth, not unlike black silk stockings splitting to reveal the glowing radiance of an angrily sun‑burned leg.	Purple Prose	Graham Thomas	St Albans, UK	Runner Up
2008	The pancake batter looked almost perfect, like the morning sun shining on the cream‑colored bare shoulder of a gorgeous young blonde speeding down a Nebraska highway – except it had a few lumps.	Purple Prose	Jim Thomas	Gilbert, AZ	Dishonorable Mention
2008	Bill swore the affair had ended, but Louise knew he was lying after discovering authentic, burpable Tupperware containers under his car seat, unlike the flimsy off‑brand kind she bought to save money.	Romance	Jeanne Villa	Novato, CA	Winner
2008	Like a mechanic who forgets to wipe his hands, goes home, hugs his wife, and stains her favorite sweater, love touches you and marks you forever.	Romance	Beth Fand Incollingo	Haddon Heights, NJ	Runner Up
2008	He was a dark and stormy knight, which excited Gwendolyn, though not as much as when he’d been Antonio Banderas in drag the night before.	Romance	Leslie Muir	Atlanta, GA	Dishonorable Mention
2008	Carmen’s romance with Broderick had been like a train ride that spent all day shuttling freight cars around the local steel mill.	Romance	Bruce Portzer	Seattle, WA	Dishonorable Mention
2008	Timothy Hanson, Commander of the 43rd Space Regiment aboard the USAOPAC Attack Carrier and second in command to Admiral Morris, awoke early for breakfast.	Science Fiction	Joe Schulman	Cartersville, GA	Winner
2008	Lightning from the alien sky shattered the ship’s engines, destroying Reninger’s last chance of escape and reminding him of his sister’s blue‑tipped hair.	Science Fiction	Mark Murata	Kirkland, WA	Runner Up
2008	The dual‑headed Zhiltoids, whose diet was steaming hot asphalt, thought they’d found heaven when they landed in Fresno’s Midtown Mall during July.	Science Fiction	Gregory Homer	Sacramento, CA	Dishonorable Mention
2008	Special agent Mark Park’s strong chin and firm mouth marked him a force, while his twinkling eyes showed kindness, and his left ear a fondness for red M&Ms.	Spy Fiction	John R. Cooper	Portland, OR	Winner
